일시,자치구,승차총승객수,하차총승객수
20221016,종로구,153192,152216
20221016,중구,131537,132947
20221016,중랑구,43233,42181
20221017,강남구,609759,630624
20221017,강동구,160150,159701
20221017,강북구,84489,81146
20221017,강서구,245150,236448
20221017,관악구,86498,83419
20221017,광진구,144767,143402
20221017,구로구,215749,215087
20221017,금천구,102308,106657
20221017,노원구,203076,198746
20221017,도봉구,68781,67722
20221017,동대문구,107908,106476
20221017,동작구,210022,208803
20221017,마포구,300955,310021
20221017,서대문구,37918,37174
20221017,서초구,158001,158197
20221017,성동구,177949,182747
20221017,성북구,122126,119192
20221017,송파구,242061,241957
20221017,양천구,79603,78944
20221017,영등포구,310402,317702
20221017,용산구,108655,110895
20221017,은평구,178613,173404
20221017,종로구,252395,249288
20221017,중구,279461,284925
